5.633422192660091365e-01,5.076959320623778416e-01,5.997499400399831648e-01,4.217546832996378336e-01,7.645674034157670107e-01,4.215427257242844727e-01,5.198767572110045421e-02,4.692289179409954436e-03,8.364193693945205510e-01,7.154580014689846390e-01,4.329475833900606196e-01,5.633422192660091365e-01
4.652875137124704019e-01,5.578105237484727308e-01,4.350763631414349408e-01,3.492361708565079881e-01,6.843341237888883599e-01,4.191234522524486805e-01,5.405022926855036769e-02,6.266416921278095825e-03,9.231455463729121291e-01,8.562280908656458855e-01,2.140221402214035340e-01,4.652875137124704019e-01
4.880621439037202136e-01,5.757955441865535429e-01,4.670352157248289782e-01,3.588826568302689313e-01,7.085012549853541008e-01,4.325340392272740142e-01,4.078607229624428565e-02,3.947653578375082822e-03,9.370783879050650356e-01,8.886579778720338219e-01,2.149901380670606876e-01,4.880621439037202136e-01
4.518765737271832061e-01,5.544515751223767497e-01,4.074024845179861631e-01,3.537420329193532442e-01,6.828595072509446862e-01,4.130081280460455861e-01,9.484359165685986304e-02,1.305099956169360198e-02,8.620102447447983707e-01,8.015677158885249343e-01,3.664409330323535885e-01,4.518765737271832061e-01
4.821364612715193787e-01,5.623583724743682621e-01,4.551638422630659431e-01,3.662033727574572350e-01,6.864740486285146881e-01,4.035571573400829060e-01,6.136932912650244765e-02,8.423301754363348923e-03,9.296323457746233920e-01,8.652140310504530252e-01,2.147395171537500036e-01,4.821364612715193787e-01
4.812833979058602218e-01,5.782767855049357753e-01,4.924341113480789067e-01,3.656779663572569117e-01,6.901710421949363017e-01,4.076893170486632911e-01,5.525187435142556169e-02,6.785888089499737819e-03,9.366811431405164257e-01,8.782520827525640561e-01,2.144469525959356859e-01,4.812833979058602218e-01
5.406480723099498231e-01,5.554466043460596358e-01,5.339363200715460112e-01,4.136088488909954730e-01,7.657899313018285969e-01,4.311982529008525633e-01,4.676064913940356643e-02,3.872895507881516253e-03,8.878726948564783505e-01,8.035887637608969403e-01,2.144659377628249652e-01,5.406480723099498231e-01
5.018754875781559210e-01,6.051301583619773661e-01,5.073833433813009774e-01,3.546096007666424965e-01,7.326867602361691878e-01,4.604354925799054032e-01,5.695585275099614847e-02,7.240488653627983121e-03,9.298484148880508116e-01,8.715137278605039617e-01,2.140762463343106881e-01,5.018754875781559210e-01
4.981812287080326640e-01,6.008520449247551909e-01,4.978910806785079579e-01,3.657339743869458260e-01,7.143287939430371658e-01,4.310626443300508148e-01,7.679239471351800850e-02,2.102046434536550962e-02,9.585397463196199119e-01,9.016229366900756492e-01,2.141119221411178497e-01,4.981812287080326640e-01
3.887413024655652083e-01,7.067058740296873198e-01,4.286214052131703256e-01,1.232453770187190711e-01,7.476410568105135157e-01,7.155045480598793972e-01,5.553447552270085463e-02,4.892467028855145006e-03,7.931508213950704267e-01,6.356121937484650042e-01,4.210839785586642514e-01,3.887413024655652083e-01
4.546958834276871309e-01,7.021884755057323790e-01,4.625291444491137494e-01,2.013501989482819887e-01,8.064099165110544254e-01,6.912961826644206109e-01,3.604415551073689161e-02,2.248918650129080269e-03,8.788452188215267746e-01,7.728181289018836164e-01,4.100418410041856698e-01,4.546958834276871309e-01
2.882317462701087796e-01,5.620815729989894205e-01,2.827197750396095999e-01,1.775001683529205954e-01,4.398985577662861690e-01,3.606006793988000281e-01,1.121476819398071513e-02,0.000000000000000000e+00,9.514993822816859570e-01,8.903508603632416252e-01,4.162487462387141901e-02,2.882317462701087796e-01
4.048169432928958034e-01,6.372247436292093337e-01,4.124538682900690811e-01,2.309724318437836876e-01,6.874292165909373642e-01,5.450919344810917222e-01,6.464470481913349442e-02,6.487171274188326467e-03,8.623331632056436824e-01,7.862404288663443763e-01,3.995485327313785251e-01,4.048169432928958034e-01
4.917010528690412552e-01,5.356747708939763042e-01,4.511259142805648104e-01,4.107499899088406514e-01,7.300355107888318873e-01,3.994911609332643110e-01,4.775265393378669981e-02,3.512750923617544239e-03,8.367837643506650380e-01,7.112308424707014520e-01,3.801513877207748915e-01,4.917010528690412552e-01
4.903347338084184659e-01,6.922313703822918773e-01,4.570559892362883181e-01,3.884779017759822373e-01,8.229361085159109246e-01,5.127568636092196819e-01,5.188543107366732493e-02,4.528064294250433094e-03,8.304164783605636480e-01,6.802206918894364573e-01,4.038929440389285586e-01,4.903347338084184659e-01
5.013639507031428799e-01,7.171684830545385081e-01,4.745097404713045641e-01,3.590917641553081907e-01,8.278644907210025439e-01,5.480917577076854785e-01,3.808333791607491914e-02,2.249960921587390236e-03,8.545230363099034498e-01,7.251519658326238682e-01,4.139051332033785169e-01,5.013639507031428799e-01
5.794382584019464044e-01,6.817567410778994086e-01,5.281697715682618366e-01,4.535730359807785272e-01,8.957107437485799517e-01,5.156602664105135458e-01,4.154636768587003509e-02,2.379263938955202603e-03,8.414112612532620439e-01,6.925686243518073271e-01,9.606373008434856420e-01,5.794382584019464044e-01
4.892221695746625243e-01,6.680802169966921777e-01,4.727984667091272852e-01,3.959291527075838868e-01,8.034625967384992906e-01,4.861211858174541711e-01,4.885050701074276219e-02,3.893029933619754097e-03,8.526273503830914535e-01,7.379263359421800450e-01,4.017155110793428352e-01,4.892221695746625243e-01
4.806852309923977384e-01,6.455365114946454153e-01,4.528687137909425675e-01,3.922160156742081627e-01,7.777783129139379525e-01,4.650697671182584814e-01,4.576033207333916886e-02,3.246590258327583436e-03,8.683450490476753991e-01,7.564908108185186553e-01,3.906950672645749800e-01,4.806852309923977384e-01
6.043182906174968672e-01,2.973324048051216306e-01,6.027078145789360741e-01,5.472938736617254385e-01,5.976776187507084614e-01,1.291385140083735339e-01,1.104616037843681176e-01,1.709400136198133136e-02,5.823996424110045034e-01,3.813997025322275469e-01,5.935357492654249612e-01,6.043182906174968672e-01
6.067563147209329433e-01,3.532178810580862693e-01,6.085421437546851831e-01,5.189697142957588882e-01,6.395002102755649176e-01,1.991543591458809770e-01,5.139684827625543018e-02,3.872046822028367332e-03,7.473395724517430949e-01,4.552881676567694380e-01,5.960365853658534663e-01,6.067563147209329433e-01
6.882074504753787902e-01,3.707171376654005979e-01,6.625269492491407952e-01,5.915863003594438174e-01,7.534284480794574135e-01,2.341537367188759600e-01,4.221650669864972921e-02,2.413172940463663863e-03,7.054576521104798381e-01,3.984155204585127508e-01,5.902322811197142638e-01,6.882074504753787902e-01
6.063370933493821280e-01,4.181212041381251465e-01,5.952427767801542480e-01,5.073633925206653128e-01,6.851084373230535984e-01,2.554594296331479386e-01,6.910086945262812474e-02,7.220427628339312620e-03,7.601912777048376313e-01,5.560895984831391026e-01,4.529961517317213637e-01,6.063370933493821280e-01
6.220716858834645091e-01,4.429211706682876226e-01,5.503170885035952864e-01,5.071552944092879711e-01,8.265243112748726917e-01,3.928406727397499298e-01,7.656371535488894209e-02,8.771448822342259657e-03,7.034677098821990882e-01,4.446963409931578570e-01,4.627065654309963638e-01,6.220716858834645091e-01
6.031330767922133962e-01,4.753114092210825037e-01,6.822401521348731013e-01,4.343425062099074974e-01,7.712716951575236957e-01,4.149571139548191012e-01,5.000064220512751012e-02,4.828211950197501198e-03,8.062902940895932957e-01,6.005134319906910711e-01,3.294884653961893117e-01,6.031330767922133962e-01
7.624975703981407005e-01,3.580948571775323108e-01,7.955419201839669663e-01,7.490483027969413454e-01,8.383203271996199080e-01,1.527703515604858231e-01,4.913196514541479792e-02,3.012016510992641168e-03,6.946180212292398792e-01,4.341391828972450129e-01,0.000000000000000000e+00,7.624975703981407005e-01
4.615229912653607269e-01,4.980900681850823908e-01,3.672285176539319962e-01,3.432851411670323483e-01,6.688897196131484701e-01,4.103309805044766945e-01,1.138247036781247085e-01,1.804509240310874299e-02,7.132442879422513649e-01,5.843362084643880516e-01,3.009292351679784816e-01,4.615229912653607269e-01
7.128868703447788224e-01,3.439529446006776014e-01,7.210225989741716468e-01,6.339916401606976448e-01,7.705874748928980278e-01,2.067053941589384047e-01,3.817181796051809933e-02,2.517592026979915184e-03,7.370190217079999329e-01,4.037764194790950389e-01,0.000000000000000000e+00,7.128868703447788224e-01
6.978457711612158221e-01,3.935214363118042513e-01,6.598795824298849810e-01,5.779283874419518519e-01,8.879187526719679591e-01,3.788022341592024445e-01,3.670565136652182564e-02,1.591415276889993676e-03,6.722788374351682528e-01,3.246944134834479634e-01,5.935363579863286443e-01,6.978457711612158221e-01
6.846960794316661048e-01,3.831461869988652680e-01,6.891354255995667533e-01,6.097142863784414946e-01,7.955995735553916814e-01,2.562083504342885787e-01,4.181963434156877463e-02,5.293581268084874072e-03,7.979756307643710578e-01,4.849254934724210320e-01,0.000000000000000000e+00,6.846960794316661048e-01
7.587748096487709759e-01,3.864604958015879221e-01,7.984720517657767358e-01,6.732422826710090513e-01,8.698996973670002353e-01,2.622208394209766813e-01,8.053053443991119165e-02,1.008404073414566858e-02,7.231817902210182503e-01,4.665201663232126372e-01,8.594401429422284799e-01,7.587748096487709759e-01
6.437394094849591131e-01,3.834573330715129735e-01,6.480579630428212612e-01,5.990544491559326445e-01,7.467530753192012094e-01,2.199139122233551569e-01,4.678842011233889930e-02,3.367310791851855448e-03,8.030132460090229074e-01,5.901373275140830987e-01,0.000000000000000000e+00,6.437394094849591131e-01
6.870384790004826492e-01,4.548909564527945371e-01,7.146249283581307399e-01,5.404097187563390303e-01,8.485274386791615830e-01,3.796056120100579356e-01,4.393181289645157334e-02,6.749791560691194639e-03,8.040927961872275098e-01,5.346379844295635619e-01,0.000000000000000000e+00,6.870384790004826492e-01
6.765513370996505405e-01,3.158735469887711256e-01,6.619120313047524018e-01,6.166063855872424559e-01,7.224558719042691868e-01,1.780972109480664645e-01,4.299258536717409651e-02,2.690831425173777127e-03,6.926941664131605059e-01,3.299233534345890617e-01,6.624087591240892525e-01,6.765513370996505405e-01
7.418757601530923118e-01,4.049441578134505004e-01,7.729572640591551025e-01,6.308821315346185843e-01,8.914411805332166372e-01,3.271593573822109691e-01,3.051450964888511447e-02,1.561352821786101200e-03,7.556059860473234302e-01,4.437449553440820371e-01,0.000000000000000000e+00,7.418757601530923118e-01
7.175447402399681707e-01,3.999542815434357079e-01,7.904107407756029158e-01,5.642827264597145565e-01,8.341590109132092090e-01,3.408467993402853891e-01,1.981657983958916014e-01,8.457038261888069619e-02,6.943673951910036557e-01,3.500890421493113025e-01,3.214702450408392642e-01,7.175447402399681707e-01
7.397165190564192194e-01,3.670087484733398631e-01,7.688686814511818124e-01,6.224562256858199305e-01,8.518752994571149317e-01,2.975437958029462093e-01,1.126694376978989998e-01,3.711002526188446338e-02,7.745957857959830939e-01,3.218132891637197623e-01,3.214702450408392642e-01,7.397165190564192194e-01
7.182567094258458518e-01,3.456705784261074887e-01,7.653171493125777713e-01,6.189816743593982151e-01,8.057659820842520970e-01,2.564332532984870960e-01,1.172451771295974499e-01,3.349462095803011630e-02,7.140591223175531965e-01,3.076643366539910107e-01,3.216374269005857212e-01,7.182567094258458518e-01
7.291542367348924358e-01,4.124613858564321056e-01,7.801131609159307478e-01,6.035031218427620026e-01,8.672123988339571765e-01,3.321266205034918984e-01,1.477430409141938239e-01,5.533887461669991653e-02,7.859824138688003003e-01,4.279794073718535263e-01,3.213264722698678244e-01,7.291542367348924358e-01
7.345923521163928438e-01,3.913069877647763484e-01,7.890349060314164609e-01,5.986312963503002127e-01,8.649265635019237619e-01,3.349750489140185250e-01,1.978367998090349023e-01,8.786764796415605372e-02,7.620789085074668456e-01,3.438083842618658292e-01,3.217488789237678559e-01,7.345923521163928438e-01
7.293376594031306670e-01,3.777304783161661295e-01,7.642689360860183134e-01,6.161259560712591954e-01,8.596540646789133655e-01,3.116707181537457516e-01,1.132374826980019206e-01,3.241081735679564313e-02,7.238626869432067679e-01,3.262615746521361770e-01,3.213070115725000231e-01,7.293376594031306670e-01
7.283025675316805447e-01,3.507110400280130103e-01,7.614842648982531603e-01,6.618780176450442809e-01,8.358148470320213574e-01,2.409767484909425272e-01,1.525566847058045239e-01,4.896407980543472649e-02,7.028752686123183047e-01,3.205046867326263871e-01,3.218954248365999971e-01,7.283025675316805447e-01
7.505274887602280121e-01,3.734502024461021641e-01,8.133531392447658215e-01,6.295679786154032564e-01,8.413265744543166891e-01,2.799176209469097509e-01,1.070799842553233627e-01,2.417635468158978174e-02,6.784772787202331124e-01,2.912001063721575966e-01,3.218475073313785129e-01,7.505274887602280121e-01
7.528069044153724576e-01,3.961538104026998131e-01,7.977675464259834648e-01,6.453510879179001902e-01,8.618078509052770064e-01,2.833725084422761276e-01,1.760539271940603501e-01,6.418775078111853272e-02,6.876154039553346031e-01,3.363131590372129276e-01,3.218475073313785129e-01,7.528069044153724576e-01
7.883857419041815362e-01,3.743529894190014140e-01,8.293359062178491392e-01,6.586481907609189612e-01,9.308045978195774728e-01,3.364693377962805210e-01,1.103406548924865532e-01,2.466509674478045352e-02,7.091325191943584905e-01,2.738668457698936742e-01,3.217761557177606924e-01,7.883857419041815362e-01
3.702975360292764528e-01,6.311456134112531924e-01,4.004073084610521582e-01,1.881955258562744704e-01,6.675133480615248471e-01,5.702526481220264731e-01,6.765127487747618629e-01,5.122317599863633886e-01,6.709087037103973472e-01,6.525049170655156106e-01,0.000000000000000000e+00,3.702975360292764528e-01
3.136501433417350215e-01,6.488867711758165013e-01,3.668919030287218219e-01,9.119308590374351764e-02,6.302898453577014948e-01,6.350077815578820672e-01,8.041693313180227065e-01,6.896290546436125712e-01,6.355112779064207018e-01,6.409901176723564742e-01,0.000000000000000000e+00,3.136501433417350215e-01
3.194460157037423698e-01,6.495645744222713347e-01,3.668849749269672000e-01,1.009030938674993771e-01,6.333207952908629368e-01,6.278514993528050425e-01,7.102586015808146636e-01,5.450127904118253763e-01,6.274900220640602377e-01,6.698037357819001114e-01,0.000000000000000000e+00,3.194460157037423698e-01
3.760993771340453429e-01,6.678285950200517629e-01,3.805767411454931692e-01,1.832785954192001077e-01,6.816688734445863762e-01,5.890951034984657220e-01,7.731366466808375915e-01,6.195855457446592940e-01,5.969899168400045752e-01,7.037600789017034453e-01,0.000000000000000000e+00,3.760993771340453429e-01
